Tabf21,Tabf22,Tabf23,Tabf24,Tabf25,Tabf26,Tabf27,Tabf28,Tabf29,Tabf210,Tabf211,Tabf212,Tabf213,Tabf214,Tabf215,Tabf216,Tabf217,Tabf218,Tabf219,Tabf220,Tabf221,Tabf222,Tabf223,Tabf224,Tabf225,Tabf226,Tabf227,Tabf228,Tabf229,Tabf230,Tabf231,Tabf232,Tabf233,Tabf234,Tabf235,Tabf236,Tabf237,Tabf238,Tabf239,Tabf240,Tabf241,Tabf242,Tabf243,Tabf244,Tabf245,Tabf246,Tabf247,Tabf248,Tabf249,Tabf250,Tabf251,Tabf252,Tabf253,Tabf254,Tabf255,Tabf256,Tabf257,Tabf258,Tabf259,Tabf260,Tabf261,Tabf262,Tabf263,Tabf264,Tabf265,Tabf266,Tabf267,Tabf268,Tabf269,Tabf270,Tabf271,Tabf272,Tabf273,Tabf274,Tabf275,Tabf276,Tabf277,Tabf278,Tabf279,Tabf280,Tabf281,Tabf282,Tabf283,Tabf284,Tabf285,Tabf286,Tabf287,Tabf288,Tabf289,Tabf290,Tabf291,Tabf292,Tabf293,Tabf294,Tabf295,Tabf296,Tabf297,Tabf298,Tabf299,Tabf2100,Tabf2101,Tabf2102,Tabf2103,Tabf2104,Tabf2105,Tabf2106
694,-55,1361,2.39489224675299e-27,-1.61010341626569e-23,4.91820180146462e-20,-8.98586898927565e-17,1.0590264243774e-13,-7.92318147435563e-11,3.41778130901188e-08,-6.5572028028823e-06,0.000371756332440789,-0.358859609715862,-2.68944782969887,-473.741663646201,481.320514429486,-6.73698913929016e-24,-1.13243333117814e-22,4.15898674732618e-18,4.26267944420632e-17,-9.64379849423258e-13,-2.09156886207465e-12,1.07551727006059e-07,-5.189893805218e-07,-0.00740771307825649,0.0262491896686514,-18.0185482515519,-598.520566681386,593.265301222062,-9.53629611397082e-26,-2.15996046895719e-23,1.1716093697178e-19,1.50213765585639e-17,-5.57565571888016e-14,-3.29976049842066e-12,1.25575410172773e-08,1.49950428223791e-07,-0.00208341299219091,0.0148262987144567,-16.3336280882606,-563.35197124111,587.616575334942,-6.47152098540122e-27,-5.27995114733541e-23,5.40799030669106e-20,1.99754604851811e-17,-3.50174860654246e-14,4.88101870311887e-13,8.27127372217363e-09,-8.34068572422025e-07,-0.00142189704726553,0.0640539442813366,-8.81145736794317,-556.355388931714,574.373288651798,-6.3490070399438e-123,-9.19759719811975e-119,5.15030566267465e-116,2.16386375871367e-112,-9.92659188755726e-110,-2.33395406293266e-106,9.6333000150468e-104,1.52194818298436e-100,-5.72585406345383e-98,-6.64174538304739e-95,2.23668924974718e-92,2.01486951357844e-89,-5.7058381888769e-87,-4.20110765078367e-84,8.00218149833564e-82,5.36742643681655e-79,2.59542272345513e-77,-1.39475128415199e-74,-4.45810294686838e-71,-1.08104555058069e-68,1.24985718331761e-65,2.77542696407335e-63,-2.17354311120444e-60,-3.90084507243802e-58,2.6924719687592e-55,3.60197915391399e-53,-2.4639813650422e-50,-2.11313378425593e-48,1.66738142816572e-45,5.13338915218538e-44,-8.11916274511176e-41,3.57251181117203e-39,2.63021035629241e-36,-4.78209454963412e-34,-4.24407469164297e-32,2.84815215949892e-29,-4.99915790210053e-28,-1.08666132264902e-24,4.45146639991887e-23,2.81918449569973e-20,-1.01128057524522e-18,-4.94878838628708e-16,8.95903863876054e-15,5.63325453506921e-12,2.58257067388764e-11,-3.80413470700909e-08,-8.68648512107163e-07,0.000126943305394305,-0.00339331701156428,-0.116049108211364,-18.3981482112387
695,-133,1223,-2.9451624348622e-26,1.58742707954949e-22,-3.44563545748846e-19,3.77983994193435e-16,-2.09823038340256e-13,4.43591807652326e-11,5.03913323254761e-09,-2.02489328868416e-06,2.00883326955388e-05,-0.370346900704132,-7.80267218272652,-512.692812064103,531.969866090201,-2.97210028448622e-24,2.48137985717371e-22,2.38367588494287e-18,-1.50355511655497e-16,-7.24399901210227e-13,3.02461839124605e-11,1.02422980408665e-07,-2.2800824792076e-06,-0.00811849655648073,0.0420350412294674,-21.675665174935,-521.887048346185,541.387393819894,-2.19349636490564e-25,1.70812112977341e-22,2.53416642508227e-19,-1.00930496700062e-16,-1.0860658185391e-13,2.01639275854894e-11,2.10265357472641e-08,-1.44777041996775e-06,-0.00285531781740595,0.0148802748358661,-16.0989333881588,-528.973437497196,514.339443355876,-2.82976026367801e-25,5.38458550309125e-23,2.40548675532447e-19,-3.79998488832933e-17,-8.50023304151162e-14,8.61450318724853e-12,1.54079653808012e-08,-6.74688320862751e-07,-0.00221716364674296,0.0134459138335645,-16.9083200960953,-515.346111986551,511.559191842783,-5.55240810678076e-123,-1.66094688844496e-120,1.56028222667052e-116,4.30775585399402e-114,-1.99178187913034e-110,-4.9748425027757e-108,1.51165634757382e-104,3.28260543216105e-102,-7.4222829975838e-99,-1.26637926862275e-96,2.33355088736516e-93,1.97143287320538e-91,-3.73171372659127e-88,7.84397214466371e-86,-4.23011213349099e-83,-6.66645558039368e-80,4.62096356904104e-77,2.56757477262066e-74,-1.54782769392629e-71,-6.73062393112658e-69,3.3170859146239e-66,1.31867557759152e-63,-5.04063184072387e-61,-2.00451094077832e-58,5.47167658979388e-56,2.40681965027785e-53,-3.95023436693521e-51,-2.30260054665984e-48,1.26856075213305e-46,1.76095620137855e-43,9.37698654923249e-42,-1.07569217421038e-38,-1.69410812790938e-36,5.22275980711124e-34,1.31097592750638e-31,-1.99421324123955e-29,-6.46795414097561e-27,5.87039182918864e-25,2.1565847126657e-22,-1.28597915711188e-20,-4.80114277370331e-18,1.97310833456918e-16,6.74899333265029e-14,-1.91660222869204e-12,-5.344873401117e-10,1.00119870486562e-08,2.00171203264127e-06,-2.19706260827256e-05,-0.0112524623505392,-0.00669311872139187,-13.3159923425324
696,-18,1200,-9.0823445467629e-26,5.13641999824469e-22,-1.22792490013427e-18,1.61673632949472e-15,-1.28198178259862e-12,6.31411801681919e-10,-1.94538221898249e-07,3.79901824064466e-05,-0.00449345506438827,-0.19048374652269,-0.899997377105395,-488.461870090771,405.118038839305,-6.32827695545032e-24,-2.10895833048043e-21,3.25622249888024e-18,9.69623312709681e-16,-6.47179189418131e-13,-1.60246409801637e-10,6.49633403532473e-08,1.16785463957875e-05,-0.00513752307125721,-0.310241544896144,-17.610054421974,-567.39642812207,557.040826869599,-3.38504902476095e-25,-1.98428844198564e-22,2.98709464911778e-19,1.45438951228226e-16,-1.05184126386569e-13,-3.6006690575009e-11,1.81033892873596e-08,3.41897003210902e-06,-0.00236017154257796,-0.0961418623813186,-4.660049899784,-587.007188323626,598.454572976029,-6.64493809183961e-26,8.76824109052883e-24,1.05907372175288e-19,-1.29880328918253e-17,-5.28136418745695e-14,5.93046661841085e-12,1.05503090564716e-08,-1.02495258251276e-06,-0.00164186145105281,0.0537778706377515,-4.09752068557772,-578.02193332691,588.985924898454,-9.72275334105173e-121,-8.06425895726358e-118,1.56756491771282e-114,1.29342119918896e-111,-1.18565250016468e-108,-9.06554688925811e-106,5.68214712555297e-103,3.43669166459478e-100,-2.02548507103975e-97,-6.4767615366976e-95,6.10604947178217e-92,1.16896584924895e-91,-1.64645344932075e-86,2.1610766148408e-84,3.71580194163745e-81,1.56058919984511e-79,-5.92485818137705e-76,-3.73655695168968e-73,3.78574136790503e-71,1.42776247194823e-67,1.00560131393998e-65,-3.25110019050369e-62,-3.81782367512409e-60,5.21125263149461e-57,7.01183782421116e-55,-6.23834503403029e-52,-8.70285485444964e-50,5.7228003617708e-47,7.86873686387058e-45,-4.06455682756904e-42,-5.30360469384541e-40,2.23646897551986e-37,2.66957617603564e-35,-9.46752174730812e-33,-9.91139873886058e-31,3.03955632137222e-28,2.64214184818561e-26,-7.23533014142059e-24,-4.82032727951746e-22,1.23560547578892e-19,5.50121151490789e-18,-1.4445676475336e-15,-3.14850272632295e-14,1.07976327204126e-11,5.94542031705736e-12,-4.61383140594376e-08,7.5529967930498e-07,9.62228371175251e-05,-0.00693841349491495,-0.314826349983697,-16.517989724184
697,-90,1276,9.46853677487661e-27,-6.57621874979051e-23,1.94246270477942e-19,-3.16021551128425e-16,3.04522730764943e-13,-1.71497379093607e-10,4.96178435601523e-08,-3.63799817110874e-06,-0.0006376237224738,-0.406023206248255,1.75745868645585,-446.736641237654,457.570748627491,-4.61886300049106e-24,1.79488520931649e-22,3.37663398690006e-18,-3.68862437081921e-17,-9.29067019580398e-13,-6.06536273971666e-12,1.23811380348529e-07,1.26856017933921e-06,-0.00979963163726239,-0.0437994692719218,-10.3766020129304,-508.57368879218,496.52241570722,9.10244393744939e-25,1.29253717541023e-23,-3.46784092512736e-19,-3.7953332530303e-17,1.41510067322239e-14,1.41299213162157e-11,7.31024359414798e-09,-1.79396151967632e-06,-0.00184163834530693,0.0729402827191728,-18.2725709817372,-419.965972367226,493.350818298493,1.21281261796358e-24,-5.26541096726607e-22,-3.18353014889362e-19,1.95853517153225e-16,-8.35418074246421e-15,-2.58195103261156e-11,8.64176224782733e-09,1.2885902543604e-06,-0.00167553991707948,-0.0134102772559933,-16.7083940306819,-415.974780414006,489.293300071938,-1.79318199572617e-121,-6.54159491174936e-118,6.03188486156969e-115,1.30598729252613e-111,-7.70362004391686e-109,-1.18258028347166e-105,5.28186058136797e-103,6.35953924655356e-100,-2.14978900904877e-97,-2.21227240817255e-94,4.92446206831387e-92,4.93682584724039e-89,-2.70256014147474e-87,-5.65062821130172e-84,-2.20447788042105e-81,-4.37088425448304e-79,8.48533713911048e-76,3.55119450914789e-73,-1.57628057374351e-70,-8.82788004028447e-68,1.45618508633819e-65,1.45336765102521e-62,4.31218252887902e-61,-1.80251379756371e-57,-3.71089505132568e-55,1.77345992935622e-52,6.53697994938879e-50,-1.4221271247789e-47,-7.18191675569545e-45,9.40968479971478e-43,5.62246778402134e-40,-5.13014604985084e-38,-3.25903441838074e-35,2.27063092128701e-33,1.40974107367771e-30,-7.94490885432761e-29,-4.50990199307592e-26,2.11976265747295e-24,1.0418164538254e-21,-4.12175991644089e-20,-1.66411775738246e-17,5.515578583591e-16,1.69965134796304e-13,-4.70842113013114e-12,-9.38913731410933e-10,2.30175417687114e-08,1.54407478764852e-06,-5.09863706793732e-05,-0.00366117175616322,-0.036119860690709,-18.6540046282739
698,-9,1429,1.7742025421004e-26,-1.31490344233569e-22,4.10670171985231e-19,-7.00881932689468e-16,7.07501523522979e-13,-4.25378402219327e-10,1.44212047337439e-07,-2.36025345444941e-05,0.00165079802835508,-0.576792481083848,2.95092772933408,-479.197247922031,435.98802872279,-1.00162583624564e-23,-1.41795215530374e-21,5.78869287309114e-18,6.10679927098375e-16,-1.28838345314676e-12,-9.02068310772482e-11,1.39516098370848e-07,5.20460908884757e-06,-0.00871274458695424,-0.0623574799464762,-16.5975050140019,-549.86608371331,585.401133648683,-2.80662012771132e-25,-1.02386243482129e-22,2.69818775194638e-19,7.59219738382248e-17,-1.01121652843335e-13,-1.82676881595849e-11,1.77774774894374e-08,1.57616547876656e-06,-0.00212938094650789,-0.0378870850075905,-12.4528699048859,-522.625024077339,545.073320747805,-6.08206564318263e-25,5.90714359072753e-23,4.5463274300158e-19,-2.55239371540499e-17,-1.30095864769522e-13,2.36110184250043e-12,1.78916021575743e-08,6.26229545365282e-08,-0.00186956512059219,-0.00273339652520738,-1.20729249334731,-467.949018313862,538.354596909988,2.43559856879801e-121,4.18748418734538e-118,-2.21310014965177e-115,-7.49726816167574e-112,-7.16764382222032e-110,5.93221566302648e-106,2.14797912062362e-103,-2.66742259766016e-100,-1.57154717657206e-97,7.12070179795822e-95,6.62116493281525e-92,-9.69425113241247e-90,-1.86704520369331e-86,-1.08327159546612e-85,3.76814593328759e-81,2.09051980399623e-79,-5.85817718951518e-76,2.16728054690762e-74,8.26572633364807e-71,-2.70432175390248e-68,-1.33378603021063e-65,8.09142303463008e-63,2.4156298339347e-60,-1.48018092869538e-57,-3.94147860108271e-55,1.91658779351713e-52,5.12560988242939e-50,-1.84891742082765e-47,-5.14437494368193e-45,1.35549129188467e-42,3.96377806426368e-40,-7.58399331793956e-38,-2.33758876913332e-35,3.21730505163449e-33,1.04697276156587e-30,-1.01798885340447e-28,-3.50748570092565e-26,2.33555790777668e-24,8.56900222729575e-22,-3.71374884456907e-20,-1.46612953697522e-17,3.80408341758335e-16,1.64388482058703e-13,-2.21610719433288e-12,-1.07183826888084e-09,5.7176214484219e-09,3.24718202764663e-06,3.71058683895738e-06,-0.0104182645854364,-0.0932956306252095,-15.9960617552046
699,-19,1398,5.75264202970629e-27,-5.06313850677287e-23,1.83050696713819e-19,-3.56544525715933e-16,4.0845468068749e-13,-2.79234131619579e-10,1.08750845711441e-07,-2.10636507504826e-05,0.00200614066855536,-0.74210066250561,-0.745410539134582,-459.59744705463,481.570467612069,-6.40225929639694e-24,5.20752311481148e-23,4.21668739566577e-18,3.78261348181273e-17,-1.07407005486276e-12,-2.24701990219867e-11,1.33225202093271e-07,3.29876887997802e-06,-0.00938061536681515,-0.154874506072013,-15.1518253104277,-423.999909592659,499.9518608361,-1.36721923383521e-24,-3.86612543500505e-23,9.69768004645545e-19,3.02535808962179e-17,-2.62490843397843e-13,-7.90972940648073e-12,3.4692341749945e-08,7.14249427559992e-07,-0.00305881731376887,-0.0356394850076719,-17.0420790535331,-436.006692420375,529.805293893526,-1.23730368956658e-24,5.67392203402935e-22,8.58326878042992e-19,-3.36880263150212e-16,-2.19820605436313e-13,6.5109047160705e-11,2.81293134559249e-08,-4.76813450674753e-06,-0.00257089941629003,0.0936275658289102,-17.4168351264034,-435.363179507519,526.455465229061,7.35792051017799e-122,7.63319136791761e-120,-1.86543979585478e-115,-3.24762498953992e-114,2.05894588090602e-109,-9.75503109356512e-108,-1.29925587159302e-103,1.35254947532553e-101,5.07808344812886e-98,-8.54608586121758e-96,-1.1904467633739e-92,3.35721581919464e-90,1.15208063525053e-87,-9.18646583477784e-85,2.18300038659772e-82,1.92605211242844e-79,-9.28512797846131e-77,-3.5613161810488e-74,9.99113989806888e-72,6.74565283505941e-69,1.83199759716847e-66,-1.30121885774775e-63,-9.10626424234074e-61,2.23336504269903e-58,1.87860535549632e-55,-3.08814505391186e-53,-2.55227576860005e-50,3.30377926382943e-48,2.51565814770889e-45,-2.69087294149305e-43,-1.85716849341132e-40,1.64661566245263e-38,1.03371167450705e-35,-7.41485709141475e-34,-4.29677829160092e-31,2.36590583733742e-29,1.29978244272252e-26,-4.95406152785545e-25,-2.72313333972662e-22,5.51668772845496e-21,3.58454841658941e-18,1.72464938198118e-18,-2.31541888780213e-14,-8.19532135594215e-13,-1.38289174204127e-12,8.06718033637761e-09,5.82669302823479e-07,-2.19071659222002e-05,-0.00816444504770698,-0.117132594670477,-17.5726053698994
70,-55,1386,1.03972144483039e-27,-9.48022612186969e-24,3.98553969049374e-20,-9.18564671804482e-17,1.20797472352896e-13,-8.87982539486285e-11,3.20449834573578e-08,-2.57761257895226e-06,-0.000878950693802262,-0.254137055528999,-1.49412666050083,-467.126171985384,483.036614801184,-5.27946739031358e-24,-1.01714570567287e-22,3.25411187505345e-18,-4.94625819155971e-19,-8.17996234051614e-13,1.18108385788514e-11,1.03309609154547e-07,-1.75702527243125e-06,-0.00824606481389734,0.0580019742418694,-16.2080494462643,-524.166979674665,564.175869689797,4.77402104435448e-25,-1.17534302296791e-22,-2.83048223293519e-19,7.83186728198192e-17,4.23902148904318e-14,-1.8504948255092e-11,1.80102111009876e-09,1.65084205322062e-06,-0.00166783616064958,-0.0275169269569851,-16.0943948269275,-618.363161367835,562.57625960165,-1.67701122557806e-25,-8.93685480582314e-24,1.65955270693585e-19,9.5710400394226e-19,-6.30653209090117e-14,1.05319679682261e-12,1.12527921506717e-08,-2.27706695958367e-07,-0.00170310097568875,0.0164004224246408,-22.8884736259934,-617.182318103818,561.760815095617,3.00345006186575e-122,-3.2376599601588e-119,-1.17694496447813e-116,7.23785670701501e-113,-5.38511913193449e-110,-7.58273304631825e-107,8.0638624269157e-104,4.94803329353563e-101,-5.59947105170391e-98,-2.24417473713745e-95,2.3530175414111e-92,7.40472925329333e-90,-6.26712618724722e-87,-1.77277787293783e-84,9.39468439084085e-82,2.8158245278312e-79,-2.85828330342447e-78,-1.57263493709657e-74,-3.68690761946884e-71,-6.27872142484641e-69,1.01578286232679e-65,2.42119241890948e-63,-1.59219806240108e-60,-4.93766121173106e-58,1.61297338157081e-55,7.0605540981128e-53,-9.62972118499184e-51,-7.55422606574095e-48,8.46812185170982e-47,6.1636137302575e-43,4.63066471348729e-41,-3.83752299854073e-38,-5.21894396017074e-36,1.80293281081785e-33,3.24321841603223e-31,-6.24595214866242e-29,-1.3322628733763e-26,1.53214803589469e-24,3.72230739092859e-22,-2.46555668059584e-20,-6.9175924420047e-18,2.15062016794736e-16,7.98394063752257e-14,-1.84456413001519e-13,-4.85600677336423e-10,-1.331042363899e-08,8.92162209900084e-07,8.60331794141007e-05,-0.00521110432492041,-0.0445747635648094,-18.5743710194206
700,-111,1109,-9.59124910829913e-27,9.17077867901372e-23,-3.02900209628454e-19,4.8680962483297e-16,-4.18562328231164e-13,1.88415064422824e-10,-3.66841120386873e-08,5.33359947817992e-07,0.000543670460133399,-0.366698587374013,-2.09191747012766,-484.105534542652,470.049374473827,-1.37922859199087e-23,5.77382680427178e-22,8.42271837192238e-18,-3.43516803511255e-16,-1.9342824762913e-12,6.96582188603416e-11,2.07497263179086e-07,-5.84304226348846e-06,-0.012061454727153,0.170765575387753,-24.1216038207754,-483.360643884287,475.82684216438,-2.30036144488268e-24,1.87067075052231e-22,1.54593109792703e-18,-1.11657681089295e-16,-3.99336351675385e-13,2.38957173619349e-11,5.02923930529774e-08,-2.30068420548762e-06,-0.00403961372815288,0.0809736965892921,-18.9075281067795,-401.377546691615,467.049233252911,5.88104745856749e-25,-1.09422254795234e-21,3.04711950653875e-19,3.63049149873051e-16,-1.77932252698954e-13,-4.00100853527537e-11,2.87898798642267e-08,1.758974552621e-06,-0.00269286159896511,-0.0186334702566724,-12.7143179314796,-342.708670747816,466.049512310243,-3.49148629126843e-121,-2.91490794357052e-119,7.47758538835474e-115,9.08551473851402e-113,-7.05863745375627e-109,-1.25683298472312e-106,3.78029787657572e-103,1.03501791525577e-100,-1.20867029597735e-97,-5.69663063233405e-95,2.10321799546663e-92,2.2143511756174e-89,-1.24103158442532e-87,-6.20787442371249e-84,2.85170365060761e-82,1.23796784563529e-78,-4.307280575326e-76,-1.60279149691452e-73,2.16102726608726e-70,7.34883442060155e-69,-6.34134378410417e-65,2.11839854538614e-63,1.28791590496362e-59,-6.31638120425282e-58,-1.93559774058319e-54,9.71075115196236e-53,2.21924550398254e-49,-1.03003202700544e-47,-1.96682210594594e-44,8.03782925896973e-43,1.35101262599812e-39,-4.67849239013014e-38,-7.15546799917107e-35,2.00949939529225e-33,2.88585894658746e-30,-6.15052928358056e-29,-8.68099966472889e-26,1.23683592784201e-24,1.88696494854165e-21,-1.26313416810564e-20,-2.82283677103827e-17,-4.9233968853384e-17,2.68186963220759e-13,3.22016771588607e-12,-1.38957346651406e-09,-3.7525063900351e-08,2.83773312320751e-06,0.000158652331610507,-0.0119926345253323,0.0456767747803436,-20.0212718606005
701,-17,1423,1.55640451291245e-26,-1.1744435608895e-22,3.75635811141209e-19,-6.63497265710686e-16,7.06758477079079e-13,-4.64859325614985e-10,1.84480937463631e-07,-4.01498078377507e-05,0.00375161403475403,-0.359068697445294,-0.541118799792505,-444.18920764114,460.628025000097,-1.91082336832771e-23,5.3170365057223e-22,1.08967160701321e-17,-2.43424555280168e-16,-2.34960287019267e-12,3.92429758325447e-11,2.39268651780132e-07,-2.17546670622087e-06,-0.0132231287965808,0.00706368955951845,-22.4402086434681,-457.97881536433,527.539384722467,-2.85158073210862e-24,7.02692867878914e-22,1.84416789554393e-18,-3.22783508409521e-16,-4.55990149179929e-13,4.74264258128186e-11,5.36418015975974e-08,-2.27261220567032e-06,-0.00428471948299437,0.00292066943462881,-27.6790307182163,-475.117121591056,624.530761771643,-3.84472373263557e-25,7.43219943122552e-24,4.20923643535098e-19,-3.22415288332255e-17,-1.54723380746483e-13,1.2348600779019e-11,2.50217582425951e-08,-1.63495514829141e-06,-0.00271711046338951,0.0653890327814678,-20.1628074873588,-473.984203267358,619.033014174798,1.01187264984564e-120,2.17797494907045e-117,-2.89923612674275e-114,-4.65190084649778e-111,3.68579271364592e-108,4.52768955049716e-105,-2.77589389998694e-102,-2.63434964313459e-99,1.38194956416876e-96,1.00252205024275e-93,-4.7503900468161e-91,-2.51121213708928e-88,1.11889182961845e-85,3.60945239853893e-83,-1.6074281724396e-80,1.10075151376686e-79,3.88699880973874e-76,-1.53055341413225e-72,4.69343929475056e-70,4.44267428385432e-67,-1.42062767261805e-64,-7.85464792082198e-62,2.50193471184975e-59,1.00041326885912e-56,-3.15060044337722e-54,-9.65733822504768e-52,3.00391470240811e-49,7.20110202895742e-47,-2.21260364804605e-44,-4.17051877609356e-42,1.26477178545559e-39,1.87248091492063e-37,-5.5832521551604e-35,-6.47547647993903e-33,1.87920610393429e-30,1.70882460980909e-28,-4.7191312843934e-26,-3.40282993183589e-24,8.54005056560105e-22,5.04031239546895e-20,-1.04901061835782e-17,-5.40519222620475e-16,7.71229337611178e-14,3.91291515574933e-12,-2.21167014443115e-10,-1.5543605562252e-08,-4.52951778033423e-07,8.12873300179229e-06,-0.0108539818652462,0.086419236435297,-16.4733831234949
702,-66,1339,1.17576493069998e-26,-7.90980976236526e-23,2.24519512953848e-19,-3.47872837341187e-16,3.16962793671281e-13,-1.69031232020553e-10,4.78984013748188e-08,-4.7186281679674e-06,-0.000128313962383894,-0.449837222154265,7.68928711631022,-419.614627487428,432.639303265423,-1.13356921921758e-23,-9.33174069653017e-25,6.15805813796285e-18,9.30813349784322e-17,-1.28449415200971e-12,-3.26995220510105e-11,1.31063268505775e-07,3.55716728518587e-06,-0.00829034711942129,-0.123783352540548,2.76528372113019,-500.861753469494,503.611610924934,-7.08736019867428e-25,-1.8201782164604e-22,5.325095380475e-19,1.17267692774814e-16,-1.54633945391809e-13,-2.74622959583909e-11,2.19626574589663e-08,2.6416144058388e-06,-0.00244726311234219,-0.0779972083371338,-4.48925410063524,-594.908918855552,504.322288861869,-8.7396561104504e-26,2.89145505019868e-24,1.32264220074348e-19,1.02878520662237e-17,-6.38820351963817e-14,-5.27123949909818e-12,1.3420251337635e-08,6.51362043653298e-07,-0.00201073286866604,-0.00591131472892713,-2.8470770938148,-592.908927121172,490.356846673676,-1.85552917941217e-119,2.1369043691688e-116,3.0026722977172e-113,-4.05225294501689e-110,-2.11877363066183e-107,3.51164353801814e-104,8.30642160485784e-102,-1.8248548206702e-98,-1.84822506046291e-96,6.22378672081714e-93,1.85341580011012e-91,-1.40248124744756e-87,3.02098993311958e-87,1.82183852746668e-82,3.77554272761437e-81,4.16166982848132e-79,-4.21050066281828e-75,-6.34344261252103e-72,1.48876752235942e-69,1.68434788153785e-66,-3.20127570167166e-64,-2.73198424250946e-61,4.85607074909638e-59,3.20029533355436e-56,-5.51138025165194e-54,-2.8436132267507e-51,4.81042253750879e-49,1.94649212381902e-46,-3.26972095111145e-44,-1.02533149639136e-41,1.7372781132266e-39,4.09621215580067e-37,-7.19697529041719e-35,-1.20161691523424e-32,2.30617049906101e-30,2.41580002430715e-28,-5.6382077550483e-26,-2.73152999064532e-24,1.02927552636537e-21,-1.09459933891378e-21,-1.35358361970761e-17,5.63513980210218e-16,1.19681056364935e-13,-8.58332655152125e-12,-6.01936191862046e-10,5.84592876063128e-08,8.75908917256402e-07,-0.000171324930558136,-0.00316053976042566,0.0320073997533609,-4.78135343119936
703,-115,1264,2.41297714132477e-26,-1.45217241655665e-22,3.6790520319084e-19,-5.0674017958712e-16,4.05794794981389e-13,-1.83402855917154e-10,3.81199418804561e-08,4.42575785630708e-07,-0.000646974618544642,-0.477573813304805,0.755999656625535,-476.85966479787,520.348534698794,-1.14886117256329e-24,5.25547872851383e-23,9.07955565304505e-19,1.2055478132033e-18,-2.91702067995297e-13,-9.21686378498998e-12,4.58833081280765e-08,1.77549866763771e-06,-0.00477685683034739,-0.085387433877815,-21.9314517147924,-537.200548157701,536.856155115747,-1.3443557229518e-25,9.41259512925368e-23,1.25738870359323e-19,-5.06871225428757e-17,-5.05390853138295e-14,8.96281094266442e-12,1.0035971761529e-08,-8.13305257591846e-07,-0.00151187139727811,0.0546816576429171,-21.0754433054862,-523.968154218372,516.284150915045,-5.02421831523261e-25,5.60704592152186e-23,4.07968794607541e-19,-3.46465372750996e-17,-1.26611284460502e-13,7.44033804867545e-12,1.85127931576375e-08,-8.68769944935804e-07,-0.00185398937284465,0.057114981161517,-18.8931910496967,-520.933382542969,512.323665115386,4.14094009827435e-123,-4.39538823546104e-120,-8.07248831373697e-117,7.94214721684918e-114,8.76856718667936e-111,-6.246672018905e-108,-7.56349204824691e-105,2.84252403262356e-102,5.31867298017833e-99,-8.9631013596814e-97,-2.8338621726195e-93,2.59371057269625e-91,1.08956398623892e-87,-8.27508227328746e-86,-2.90726395915265e-82,2.19303089575724e-80,4.852556324125e-77,-2.46009530675164e-75,-2.46620008679003e-72,-8.49674178603014e-70,-1.180233447252e-66,5.11148790370209e-64,4.13784240377667e-61,-1.40047601455605e-58,-7.65510050380954e-56,2.54921214035191e-53,9.72366159973093e-51,-3.3670171738734e-48,-9.02089403022143e-46,3.33362302067918e-43,6.19980915183609e-41,-2.502012726773e-38,-3.12487715475697e-36,1.42242917109801e-33,1.11468073860142e-31,-6.06534199228836e-29,-2.57522091467648e-27,1.90399702868561e-24,2.78690304024778e-23,-4.27559478065481e-20,2.88230603538484e-19,6.58935560710916e-16,-1.49149541376344e-14,-6.57808050810972e-12,2.18055974643916e-10,3.93940223572164e-08,-1.40148284900949e-06,-0.000125605759207044,-0.00134980861131118,0.0692664471952708,-21.8102264963842
